genome	mols	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	cnt_match
BGC0000407	BGC0001562	0.13411806670233634	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001768	BGC0001341	0.07097680955727335	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000396	BGC0001562	0.10201751046821474	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001532	BGC0001214.1	0.029115084823475437	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0000305	0.1374437024382668	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000385	BGC0001393	0.001006904487917134	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001532	BGC0001393	0.08608436497019714	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0000374.2	0.219758064516129	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001250	BGC0001393	0.2528026905829596	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000385	BGC0001562	0.054804372842347515	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001346	BGC0001250	0.04813508064516129	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000305	BGC0000389	0.46070850566444876	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001532	BGC0001341	0.06464924346629981	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0000374.3	0.353578629032258	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001250	BGC0001341	0.08688340807174885	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	2
BGC0000307	BGC0001250	0.02966299114769374	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001346	BGC0000399.3	0.4853830645161289	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001561	BGC0001250	0.13941605839416057	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000307	BGC0000374.3	0.00046591085572292843	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0001414	0.26915322580645157	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001250	BGC0001469	0.18946188340807174	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001825	BGC0000374.2	0.13137632338787295	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000307	BGC0000399.3	0.17316353471035872	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001346	BGC0001792.1	0.1754032258064516	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000300	BGC0000424.1	0.06994254012284526	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001825	BGC0001250	0.0919153031761309	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000307	BGC0001414	0.304395092405653	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000396	BGC0000374.2	0.05709935287400077	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001768	BGC0001250	0.06711173576950105	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000307	BGC0001792.1	0.13293989749961171	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001825	BGC0000374.3	0.13137632338787295	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000396	BGC0001250	0.07270650932622764	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001346	BGC0001532	0.04914314516129031	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0000300	BGC0001250	0.037844263919159904	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000407	BGC0001250	0.034064562154449786	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000307	BGC0000385	0.029197080291970785	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000307	BGC0001532	0.07159496816275816	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0000407	BGC0000374.3	0.020510076689851924	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000447	BGC0000305	0.01132938363995421	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001768	BGC0001792.1	0.2016865776528461	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000385	BGC0001250	0.027474108170310697	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001561	BGC0000378	0.3627737226277372	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0001250	BGC0001250	0.10706278026905829	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001532	BGC0001250	0.02189362677670793	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001561	BGC0001768	0.06131386861313868	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0001346	BGC0000374.1	0.08593749999999999	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000447	BGC0001250	0.019852406194782245	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000407	BGC0001532	0.057428214731585506	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0000438	BGC0001250	0.014067908963688593	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001806	BGC0000447.2	0.7999168485604408	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	18
BGC0001825	BGC0001768	0.07892204042348411	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000385	BGC0001792.1	0.0018699654775603837	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001561	BGC0000342	0.1948905109489051	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000305	BGC0000463.1	0.1093328538032727	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001346	BGC0000416.4	0.03830645161290321	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001825	BGC0000332	0.22136669874879694	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	3
BGC0001768	BGC0001768	0.1763879128601546	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000307	BGC0001822	0.015840969094579892	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000385	BGC0000385	0.5313578826237053	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001532	BGC0001792.1	0.1814534617148097	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000407	BGC0000378	0.17406812912430883	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000305	BGC0000310	0.036684049631361244	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000396	BGC0001768	0.015987818804720205	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0001346	BGC0000374.6	0.08593749999999999	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001825	BGC0000374.1	0.13137632338787295	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000307	BGC0000416.4	0.20329243671377537	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001561	BGC0000416.4	0.027007299270072987	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000305	BGC0001196	0.05340766049271709	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001346	BGC0000463.2	0.1670866935483871	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000407	BGC0000332	0.0729445336186909	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001532	BGC0001532	0.46389270976616226	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0000396	BGC0000374.1	0.05709935287400077	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000305	BGC0001133	0.0586225499010969	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000307	BGC0000463.2	0.1643112284516229	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000407	BGC0000374.1	0.03959336543606204	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000396	BGC0000342	0.1366577845451085	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0000447	BGC0001532	0.09562415549319192	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	13
BGC0001346	BGC0000416.2	0.03981854838709676	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001825	BGC0000374.6	0.13137632338787295	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000447	BGC0001806	0.722482070470845	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	20
BGC0001768	BGC0000416.4	0.15179198875614897	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0001532	BGC0001768	0.057083906464924325	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000396	BGC0000416.4	0.04910544347164066	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000307	BGC0000416.2	0.30501630687995024	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000396	BGC0000374.6	0.05709935287400077	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000438	BGC0001806	0.28747145908521765	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	20
BGC0000407	BGC0000374.6	0.03959336543606204	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001250	BGC0000342	0.34473094170403584	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001346	BGC0000463.3	0.06300403225806449	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001250	BGC0001822	0.3553811659192825	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000307	BGC0000463.3	0.14769374126417142	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0001250	BGC0000416.4	0.21580717488789236	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0001768	BGC0000416.2	0.15390021082220662	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000305	BGC0000399.1	0.3450818198165796	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000300	BGC0001402.4	0.0687537150782643	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	2
BGC0001214	BGC0001792.2	0.0886266633191062	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001532	BGC0000463.2	0.0030949105914717867	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000323	BGC0001792.2	0.2618447580645161	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000300	BGC0000424.3	0.06994254012284526	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000305	BGC0001346.3	0.1751483546124797	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001806	BGC0000438	0.26192703461178657	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	25
BGC0001250	BGC0000416.2	0.08688340807174885	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000399	BGC0001792.2	0.1968190854870775	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000323	BGC0001402.5	0.05745967741935482	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001806	BGC0000367	0.029414821744101406	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	15
BGC0001153	BGC0001192.1	0.8788341429562804	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000399	BGC0001402.5	0.03558648111332004	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001532	BGC0000463.3	0.05043558000917008	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000447	BGC0000425	0.5302983057894189	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	22
BGC0000399	BGC0000464.2	0.08449304174950295	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000323	BGC0000389	0.23387096774193541	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001153	BGC0001153	1.0	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000330	BGC0001448	0.1070215175537939	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000438	BGC0000425	0.2243500036826987	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	22
BGC0001214	BGC0000452	0.0886266633191062	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000437	BGC0001153	0.00786092214663641	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000399	BGC0000389	0.6161033797216698	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0000323	BGC0001207	0.14742943548387094	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001233	BGC0000452	0.07685916078105524	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000399	BGC0001207	0.2685884691848906	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000305	BGC0000399.2	0.3450818198165796	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001796	BGC0000452	0.3609684519442406	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000305	BGC0001346.1	0.1751483546124797	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000399	BGC0000447.2	0.019085487077534772	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	18
BGC0000330	BGC0000386.3	0.01755379388448471	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000330	BGC0000424.2	0.022366930917327287	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001214	BGC0000397	0.012804418779814194	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000305	BGC0001346.2	0.1751483546124797	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000374	BGC0000452	0.007486482739498125	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000399	BGC0001240.1	0.0379721669980119	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000333	BGC0000452	0.17548454688318496	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001796	BGC0000397	0.2549523110785033	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001214	BGC0001196	0.10042681395932712	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000323	BGC0001196	0.16305443548387094	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000399	BGC0000463.1	0.20198807157057647	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000437	BGC0000447.2	0.1151423532375913	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000312	BGC0000416.3	0.11307251908396948	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000323	BGC0001133	0.19732862903225803	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001214	BGC0000453	0.027868440873713263	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001214	BGC0000416.3	0.15340195832287218	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000323	BGC0000416.3	0.049143145161290286	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000399	BGC0001133	0.19284294234592442	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000305	BGC0001312	0.46070850566444876	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001214	BGC0000307	0.3178508661812704	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001371	BGC0000397	0.05331556147950681	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0000307	0.08896169354838708	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001796	BGC0001196	0.01907556859867936	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000399	BGC0000416.3	0.02902584493041747	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000399	BGC0000307	0.12862823061630216	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000323	BGC0000399.1	0.2174899193548386	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000330	BGC0000386.1	0.01755379388448471	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000399	BGC0000399.1	0.8497017892644135	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000399	BGC0000464.1	0.06322067594433399	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	14
BGC0000323	BGC0001346.3	0.1784274193548387	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001214	BGC0001825	0.23198594024604566	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0001214	BGC0001214.2	0.3580215917650012	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000399	BGC0001346.3	0.2747514910536778	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000323	BGC0001214.2	0.08744959677419355	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000333	BGC0000307	0.08433734939759038	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001214	BGC0001214.4	0.46171227717800645	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000305	BGC0001565	0.20140262542708143	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000323	BGC0001214.4	0.04284274193548383	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000399	BGC0001214.2	0.20954274353876737	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001806	BGC0000447.1	0.842843779232928	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	18
BGC0000399	BGC0001214.4	0.17435387673956257	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000305	BGC0001582	0.024096385542168648	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	12
BGC0000437	BGC0000438	0.49705215419501125	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	25
BGC0000399	BGC0001240.2	0.0379721669980119	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000374	BGC0001825	0.006377374185498395	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000330	BGC0000413	0.12768969422423557	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	4
BGC0000305	BGC0000323	0.03362704549541446	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001214	BGC0001214.5	0.3580215917650012	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001371	BGC0001825	0.013662112629123608	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000323	BGC0001214.5	0.04284274193548383	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000374	BGC0001214.2	0.008041037016497977	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001806	BGC0001565	0.13730381457228974	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000333	BGC0001825	0.01990570979570455	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000323	BGC0000399.2	0.2174899193548386	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000374	BGC0001214.4	0.008041037016497977	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000399	BGC0001214.5	0.17435387673956257	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0001346.1	0.1784274193548387	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000399	BGC0000399.2	0.8497017892644135	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0000323	BGC0000433	0.18623991935483866	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001371	BGC0001371	0.11196267910696432	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000399	BGC0001346.1	0.2747514910536778	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001371	BGC0000413	0.049983338887037675	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	5
BGC0000323	BGC0001346.2	0.1784274193548387	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0000399	BGC0001346.2	0.2747514910536778	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001214	BGC0001214.6	0.3580215917650012	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0001214.6	0.08744959677419355	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001371	BGC0001220	0.11196267910696432	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000374	BGC0001214.5	0.008041037016497977	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000305	BGC0000305	1.0	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000399	BGC0001214.6	0.20954274353876737	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0001312	0.23387096774193541	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0000305	BGC0001250	0.034346340586225495	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001233	BGC0001233	0.2498961362692148	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0000305	BGC0000374.3	0.07264880417191148	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000399	BGC0001312	0.5339960238568587	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0001371	BGC0001127	0.03765411529490169	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	9
BGC0000305	BGC0000399.3	0.3450818198165796	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	10
BGC0001214	BGC0001569	0.06778809942254581	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000330	BGC0000330	0.26840317100792754	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	2
BGC0000323	BGC0001569	0.05897177419354838	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000305	BGC0001414	0.09728466103218843	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000374	BGC0001214.6	0.008041037016497977	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000305	BGC0001792.1	0.1789246538392375	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	8
BGC0001806	BGC0000305	0.03928905519176795	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000305	BGC0000385	0.07390757058083074	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0001214	BGC0001561	0.06778809942254581	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000323	BGC0001561	0.05897177419354838	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001796	BGC0001569	0.01907556859867936	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001214	BGC0000374.5	0.3738388149635953	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0001214	BGC0001214.3	0.46171227717800645	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0000323	BGC0001214.3	0.04284274193548383	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001806	BGC0001250	0.019852406194782245	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001796	BGC0001561	0.01907556859867936	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000399	BGC0001214.3	0.17435387673956257	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	7
BGC0001806	BGC0000399.3	0.00914665835152269	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	0
BGC0001214	BGC0001565	0.011549083605322637	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000323	BGC0001565	0.29611895161290325	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
BGC0000312	BGC0000312	0.4198473282442748	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	1
BGC0001371	BGC0001569	0.1299566811062979	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	6
BGC0000312	BGC0000333	0.17557251908396948	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	12
BGC0000399	BGC0001565	0.28250497017892634	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	-1000	11
