Id	Name	SMILES	InChiKey	Source	Origin	TaxId
BGC0000335.1	cystomanamide B	CC(C)CCCCC[C@@H](N)CC(=O)N[C@H](CC(N)=O)C(=O)N[C@@H]([C@@H](O)C(N)=O)C(=O)N[C@H]([C@@H](O)C1=CC=CC=C1)C(=O)OC[C@@H](O)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(O)=O	XVVKSDYJVOKNQB-YUSBRPJASA-N	MIBiGv2.0	Cystobacter fuscus	43
BGC0000335.2	cystomanamide C	CC(C)CCCCC[C@H](CC(=O)N[C@H](CC(N)=O)C(=O)N[C@@H]([C@@H](O)C(N)=O)C(=O)N[C@H]([C@@H](O)C1=CC=CC=C1)C(O)=O)NC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O	ZQVAGUCMGLTYLM-XYGWJPTCSA-N	MIBiGv2.0	Cystobacter fuscus	43
BGC0000335.3	cystomanamide D	CC(C)CCCCC[C@H](CC(=O)N[C@H](CC(N)=O)C(=O)N[C@@H]([C@@H](O)C(N)=O)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O)NC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O	LEKPXUJAHHIWPQ-JUSKRKDISA-N	MIBiGv2.0	Cystobacter fuscus	43
BGC0000336.0	daptomycin	CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)[C@H](C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C	DOAKLVKFURWEDJ-QCMAZARJSA-N	MIBiGv2.0	Streptomyces filamentosus NRRL 11379	457430
BGC0000337.0	destruxin A	[H][C@@]12CCCN1C(=O)[C@@H](CC=C)OC(=O)CCNC(=O)[C@H](C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](NC2=O)[C@@H](C)CC	XIYSEKITPHTMJT-OCCJOITDSA-N	MIBiGv2.0	Metarhizium robertsii ARSEF 23	655844
BGC0000339.0	echinomycin	C[C@@H]1C(=O)N([C@H]2CSC([C@@H](C(=O)N([C@H](C(=O)OC[C@H](C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)[C@H](NC(=O)[C@@H](COC(=O)[C@@H](N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C	AUJXLBOHYWTPFV-CVLRASHMSA-N	MIBiGv2.0	Streptomyces lasaliensis	324833
BGC0000341.0	enduracidin_structure_0	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NC(C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)O1)c1ccc(cc1)O)C)CC1CNC(=N)N1)c1cc(c(c(c1)Cl)O)Cl)CO)c1cc(c(cc1)O)Cl)CC1CNC(=N)N1)CCCNC(=O)N)[C@H](C)O)c1ccc(cc1)O)c1ccc(cc1)O)[C@@H](C)O)CCCN)c1ccc(cc1)O)NC(=O)[C@H](CC(=O)O)NC(=O)/C=C\C=C\CCCCC(C)C	RMJTVVGTQVOXMA-UYIXOZJNSA-N	MIBiGv2.0	NA	0
BGC0000342.0	enniatin	CCCC[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)CC)C)C(C)C)C(C)C)C)C(C)C	VGOLHAPJYMAXRH-CKHUAROESA-N	MIBiGv2.0	Fusarium equiseti	61235
BGC0000343.0	enterobactin	OC1=C(O)C(=CC=C1)C(=O)NC1COC(=O)C(COC(=O)C(COC1=O)NC(=O)C1=CC=CC(O)=C1O)NC(=O)C1=CC=CC(O)=C1O	SERBHKJMVBATSJ-UHFFFAOYSA-N	MIBiGv2.0	Pseudomonas sp. J465	674034
BGC0000346.0	epoxomicin	CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(C)C)C(=O)[C@]1(CO1)C)NC(=O)[C@H]([C@@H](C)CC)N(C)C(=O)C	DOGIDQKFVLKMLQ-JTHVHQAWSA-N	MIBiGv2.0	Goodfellowiella coeruleoviolacea	334858
BGC0000349.0	erythrochelin	CC(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@H](CO)C(=O)N(O)CCC[C@@H]1NC(=O)[C@H](CCCN(O)C(C)=O)NC1=O	OHIZVXAYPZKILQ-FUMNGEBKSA-N	MIBiGv2.0	Saccharopolyspora erythraea NRRL 2338	405948
BGC0000352.0	fimsbactin A	CC(=O)N(O)CCCCNC(=O)[C@H](COC(=O)C1=C(O)C(O)=CC=C1)NC(=O)[C@@H]1COC(=N1)C1=C(O)C(O)=CC=C1	GUYAPGULLNBOCI-ROUUACIJSA-N	MIBiGv2.0	Acinetobacter sp. ADP1	62977
BGC0000354.0	friulimicin A	C[C@@H]1[C@@H](C(=O)N2CCCC[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N3CCC[C@H]3C(=O)N1)C(C)C)[C@@H](C)N)CC(=O)O)CC(=O)O)[C@H](C)C(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)C/C=C\CCCCCCC(C)C	SLJYYRCUSIXQEQ-AJAGNRCHSA-N	MIBiGv2.0	Actinoplanes friuliensis	196914
BGC0000354.1	friulimicin B	CC1C(C(=O)N2CCCCC2C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)N3CCCC3C(=O)N1)C(C)C)C(C)N)CC(=O)O)CC(=O)O)C(C)C(=O)O)NC(=O)C(CC(=O)N)NC(=O)C/C=C/CCCCCCCC(C)C	HVYFVLAUKMGKHL-FYWRMAATSA-N	MIBiGv2.0	Actinoplanes friuliensis	196914
BGC0000354.2	friulimicin C	CCC(C)CCCCC/C=C/CC(=O)NC(CC(=O)N)C(=O)NC1C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C3CCCCN3C1=O)C(C)C(=O)O)CC(=O)O)CC(=O)O)C(C)N)C(C)C)C	MDBSKEKVSGDWLT-WYMLVPIESA-N	MIBiGv2.0	Actinoplanes friuliensis	196914
BGC0000354.3	friulimicin D	CCC(C)CCCCCCC/C=C\CC(=O)N[C@@H](CC(=O)N)C(=O)N[C@H]1[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]3CCCCN3C1=O)[C@H](C)C(=O)O)CC(=O)O)CC(=O)O)[C@@H](C)N)C(C)C)C	YCENLAAIZVXNOG-JCDMCXPCSA-N	MIBiGv2.0	Actinoplanes friuliensis	196914
BGC0000356.6	brevianamide F	C1C[C@H]2C(=O)N[C@H](C(=O)N2C1)CC3=CNC4=CC=CC=C43	RYFZBPVMVYTEKZ-KBPBESRZSA-N	MIBiGv2.0	Aspergillus fumigatus	746128
BGC0000359.0	fuscachelin A	C1C[C@@H](C(=O)OC[C@@H](C(=O)N(C1)O)NC(=O)CNC(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)CNC(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)C3=C(C(=CC=C3)O)O	JCLPEMGCTLBLJE-XPGKHFPBSA-N	MIBiGv2.0	Thermobifida fusca YX	269800
BGC0000359.1	fuscachelin B	C1=CC(=C(C(=C1)O)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](CCCN(C(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O)O)C(=O)O	RCJSTCNOAKCESX-XPGKHFPBSA-N	MIBiGv2.0	Thermobifida fusca YX	269800
BGC0000359.2	fuscachelin C	C1=CC(=C(C(=C1)O)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](CCCN(C(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O)O)C(=O)N	MMPMJMJQRDAXEQ-QUMGSSFMSA-N	MIBiGv2.0	Thermobifida fusca YX	269800
BGC0000366.0	gobichelin A	C1C[C@@H](C(=O)N(C1)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3COC(=N3)C4=CC=CC=C4O	LRVQAPVXSPHVLF-QCBQRGATSA-N	MIBiGv2.0	Streptomyces sp. NRRL F-4415	1286194
BGC0000367.0	gramicidin	C[C@@H](C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC7=CNC8=CC=CC=C87)C(=O)NCCO)NC(=O)CNC(=O)[C@H](C(C)C)NC=O	ZWCXYZRRTRDGQE-SORVKSEFSA-N	MIBiGv2.0	Brevibacillus brevis NBRC 100599	358681
BGC0000368.0	streptobactin	C[C@H]1OC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)C2=CC=CC(O)=C2O)[C@@H](C)OC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)C2=CC=CC(O)=C2O)[C@@H](C)OC(=O)[C@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)C1=CC=CC(O)=C1O	WLSGYSOOUFLHHA-XKCQZYHGSA-N	MIBiGv2.0	Streptomyces sp. ATCC 700974	668825
BGC0000371.0	heterobactin A	NC(NCCC[C@@H](NC(=O)C1=C(O)C(O)=CC=C1)C(=O)NCC(=O)N[C@H]1CCCN(O)C1=O)=NC(=O)C1=CC=CC(O)=C1O	SDUJQEWEVFATFH-SJORKVTESA-N	MIBiGv2.0	Rhodococcus erythropolis PR4	234621
BGC0000371.1	heterobactin S2	CS(=O)(=O)C1=C(O)C(O)=C(C=C1)C(=O)N[C@H](CCCNC(N)=NC(=O)C1=CC=CC(O)=C1O)C(=O)NCC(=O)N[C@H]1CCCN(O)C1=O	PWKIBNJRODWPRK-SJORKVTESA-N	MIBiGv2.0	Rhodococcus erythropolis PR4	234621
BGC0000374.0	hormaomycin	CC[C@H](C)[C@@H](C(N1C[C@@H](/C=C\C)C[C@H]1C2=O)=O)NC([C@H]([C@@H](C3=CC=CC=C3)C)NC([C@H](NC([C@H]([C@H](C)C4=CC=CC=C4)NC([C@@H]([C@@H](C)O2)NC([C@H](C[C@H]5[C@H]([N+]([O-])=O)C5)NC(C6=CC=C(Cl)N6O)=O)=O)=O)=O)C[C@H]7[C@H]([N+]([O-])=O)C7)=O)=O	YOUXQVRIWHZWQN-DKPCRMJRSA-N	MIBiGv2.0	Streptomyces griseoflavus	35619
BGC0000374.1	hormaomycin A1	CC[C@H](C)[C@@H](C(N1C[C@@H](/C=C\C)C[C@H]1C2=O)=O)NC([C@H]([C@@H](C3=CC=CC=C3)C)NC([C@H](NC([C@H]([C@H](C)C4=CC=CC=C4)NC([C@@H]([C@@H](C)O2)NC([C@H](C[C@H]5[C@H]([N+]([O-])=O)C5)NC(C6=CC=CN6O)=O)=O)=O)=O)C[C@H]7[C@H]([N+]([O-])=O)C7)=O)=O	LMZKBENCPGVRBB-JWHGVWHJSA-N	MIBiGv2.0	Streptomyces griseoflavus	35619
BGC0000374.2	hormaomycin A2	CC(C)[C@@H](C(N1C[C@@H](/C=C\C)C[C@H]1C2=O)=O)NC([C@H]([C@@H](C3=CC=CC=C3)C)NC([C@H](NC([C@H]([C@H](C)C4=CC=CC=C4)NC([C@@H]([C@@H](C)O2)NC([C@H](C[C@H]5[C@H]([N+]([O-])=O)C5)NC(C6=CC=C(Cl)N6O)=O)=O)=O)=O)C[C@H]7[C@H]([N+]([O-])=O)C7)=O)=O	ZJVLMIIXFNRTNC-GZTRNYRYSA-N	MIBiGv2.0	Streptomyces griseoflavus	35619
BGC0000374.4	hormaomycin A4	CC[C@H](C)[C@@H](C(N1C[C@@H](/C=C\C)C[C@H]1C2=O)=O)NC([C@H]([C@@H](C3=CC=CC=C3)C)NC([C@H](NC([C@H]([C@H](C)C4=CC=CC=C4)NC([C@@H]([C@@H](C)O2)NC([C@H](CC(C)C)NC(C5=CC=C(Cl)N5O)=O)=O)=O)=O)C[C@H]6[C@H]([N+]([O-])=O)C6)=O)=O	HYFCXAHBKNCCNL-LXCHMAMZSA-N	MIBiGv2.0	Streptomyces griseoflavus	35619
BGC0000374.5	hormaomycin A5	CC[C@H](C)[C@@H](C(N1C[C@@H](/C=C\C)C[C@H]1C2=O)=O)NC([C@H]([C@@H](C3=CC=CC=C3)C)NC([C@H](NC([C@H]([C@H](C)C4=CC=CC=C4)NC([C@@H]([C@@H](C)O2)NC([C@H](CC(C)C)NC(C5=CC=C(Cl)N5O)=O)=O)=O)=O)CC(C)C)=O)=O	BQYFXEPJFYUEJU-QDSFJUMHSA-N	MIBiGv2.0	Streptomyces griseoflavus	35619
BGC0000374.6	hormaomycin A6	CC[C@H](C)[C@@H](C(N1C[C@@H](/C=C\C)C[C@H]1C2=O)=O)NC([C@H]([C@@H](C3=CC=CC=C3)C)NC([C@H](NC([C@H]([C@H](C)C4=CC=CC=C4)NC([C@@H]([C@@H](C)O2)NC([C@H](C[C@H]5[C@H]([N+]([O-])=O)C5)NC(C6=CC=C(Cl)N6OCC(OCC)=O)=O)=O)=O)=O)C[C@H]7[C@H]([N+]([O-])=O)C7)=O)=O	KDJDXIAMVYNANV-HOONNCOMSA-N	MIBiGv2.0	Streptomyces griseoflavus	35619
BGC0000376.0	JBIR-34	C[C@@H](NC(=O)[C@@]1(C)COC(=N1)C1=CN(C)C2=CC(Cl)=C(C)C(O)=C12)C(=O)N[C@@H](CO)C(O)=O	OTAMFIXIIUUMKV-JGMWFTNYSA-N	MIBiGv2.0	Streptomyces sp. Sp080513GE-23	630397
BGC0000376.1	JBIR-35	C[C@@H](NC(=O)[C@@]1(C)COC(=N1)C1=CN(C)C2=CC(Cl)=CC(O)=C12)C(=O)N[C@@H](CO)C(O)=O	NKNDHRJPCHKCQG-GNGCRJPWSA-N	MIBiGv2.0	Streptomyces sp. Sp080513GE-23	630397
BGC0000377.0	koranimine	[H][C@]1(N=C[C@@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O)C(C)C)C(C)C)[C@@H](C)O	HLSBKABOQXRVQW-ICZSIEETSA-N	MIBiGv2.0	Bacillus sp. NK2003	1010692
BGC0000379.0	glycinocin A	CCC(C)[C@@H]1NC(=O)[C@H](NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)C2CCCCN2C(=O)[C@H](CNC(=O)[C@@H]2CCCN2C1=O)NC(=O)[C@H](CC(O)=O)NC(=O)\C=C\CCCCCCCCCC(C)C)C(C)O	JHAQMJWHVDTRJM-QCOCLPGKSA-N	MIBiGv2.0	Streptomyces viridochromogenes	1938
BGC0000383.0	luminmycin A	CCCCCCC\C=C\C=C\C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1CCCCNC(=O)\C=C\[C@H](C)NC1=O	CXVPCSSIDACGGV-SBSLBVBZSA-N	MIBiGv2.0	Photorhabdus laumondii subsp. laumondii TTO1	243265
BGC0000385.0	lysobactin	CC[C@H](C)[C@@H]1NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](N)CC(C)C)[C@H](OC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC1=O)[C@H](C)O)[C@H](O)C(N)=O)C1=CC=CC=C1)[C@H](O)C(C)C	KQMKBWMQSNKASI-AVSFGBOWSA-N	MIBiGv2.0	Lysobacter sp. ATCC 53042	324869
BGC0000386.0	malleobactin A	NCCCCNC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@H](CO)NC(=O)[C@H](NC(=O)[C@H](CCCN(=O)=O)NC=O)[C@@H](O)C(O)=O	SFTPYNFMHUKKSK-NNPSNHGLSA-N	MIBiGv2.0	Burkholderia thailandensis E264	271848
BGC0000386.1	malleobactin B	NCCCCNC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@H](CO)NC(=O)[C@H](NC(=O)[C@H](CCCNO)NC=O)[C@@H](O)C(O)=O	KRCPSWOWIGAKSZ-NNPSNHGLSA-N	MIBiGv2.0	Burkholderia thailandensis E264	271848
BGC0000386.2	malleobactin C	NCCCCNC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@H](CO)NC(=O)[C@H](NC(=O)[C@H](CCCN=O)NC=O)[C@@H](O)C(O)=O	AMASLVSVWKIJNI-NNPSNHGLSA-N	MIBiGv2.0	Burkholderia thailandensis E264	271848
BGC0000386.3	malleobactin D	NCCCCNC(=O)[C@H](CCCN(O)C=O)NC(=O)[C@H](CO)NC(=O)[C@H](NC(=O)[C@H](CCCN=N(=O)CCC[C@H](NC=O)C(=O)N[C@H]([C@@H](O)C(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN(O)C=O)C(=O)NCCCCN)NC=O)[C@@H](O)C(O)=O	AOKYZSLJEULWJU-QFFUMYQBSA-N	MIBiGv2.0	Burkholderia thailandensis E264	271848
BGC0000388.0	mannopeptimycin	C[C@H]([C@H]1C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CO)[C@H]([C@@H]2CNC(=[N+]2[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)O)O)O)O)N)O)[C@H]([C@@H]4C[NH+]=C(N4)N)O)CC5=CC=C(C=C5)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O[C@@H]7[C@H]([C@H]([C@@H]([C@H](O7)CO)O)OC(=O)CC(C)C)O)O)O)C8=CC=CC=C8	HBTVDBLISZYTGP-ONIHXMSRSA-P	MIBiGv2.0	Streptomyces hygroscopicus	1912
BGC0000389.0	massetolide A	CCCCCCC[C@@H](O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC1C(C)OC(=O)C(NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(NC1=O)C(C)CC)C(C)CC	JAYJEXYYCNLGOQ-FFHBUIIJSA-N	MIBiGv2.0	Pseudomonas fluorescens SS101	1038924
BGC0000393.0	myxoprincomide-c506	CNC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(O)(C)C)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)C(=O)NC(CO)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(CCCN)CC(=O)NC(C)C(=O)O	QKVBZIOMBXJEAO-UHFFFAOYSA-N	MIBiGv2.0	Myxococcus xanthus DK 1622	246197
BGC0000395.0	nocardicin A	NC(CCOC1=CC=C(C=C1)C(=NO)C(=O)NC1CN(C(C(O)=O)C2=CC=C(O)C=C2)C1=O)C(O)=O	CTNZOGJNVIFEBA-UHFFFAOYSA-N	MIBiGv2.0	Nocardia uniformis subsp. tsuyamanensis	96045
BGC0000396.0	nodularin	CO[C@@H](CC1=CC=CC=C1)[C@@H](C)\C=C(/C)\C=C\[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](C)[C@@H](NC(=O)\C(=C\C)N(C)C(=O)CC[C@@H](NC(=O)[C@H]1C)C(O)=O)C(O)=O	IXBQSRWSVIBXNC-HSKGSTCASA-N	MIBiGv2.0	Nostoc sp. 73.1	707671
BGC0000397.0	nostocyclopeptide A2	CC[C@H](C)[C@@H]1NC(=O)[C@@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CC2=CC=C(O)C=C2)\N=C\[C@H](CC2=CC=CC=C2)NC(=O)[C@@H]2C[C@H](C)CN2C(=O)[C@H](CO)NC1=O	OYHPNVXZUBWKJE-ZYAMHZMNSA-N	MIBiGv2.0	Nostoc sp. ATCC 53789	76335
BGC0000398.0	orfamide B	CCCCCCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC1C(C)OC(=O)C(NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(NC1=O)C(C)C)C(C)C	FPMIEPCWEZBKGP-UHFFFAOYSA-N	MIBiGv2.0	Pseudomonas sp. CMR12a	658629
BGC0000399.0	orfamide A	CCCCCCCCCCCC(O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]1[C@@H](C)OC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC1=O)C(C)CC)C(C)C	AFOLBAYDTRBYBA-MAUDZENVSA-N	MIBiGv2.0	Pseudomonas protegens Pf-5	220664
BGC0000399.1	orfamide C	CCCCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC1C(C)OC(=O)C(NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(NC1=O)C(C)CC)C(C)C	STDTUHSFISWYFO-UHFFFAOYSA-N	MIBiGv2.0	Pseudomonas protegens Pf-5	220664
BGC0000400.0	paenibacterin	CCCCCCCCCCCCCCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCCN)CO)C(C)C)CCCCN)CO)[C@@H](C)CC)C(C)C)CCCCN)[C@@H](C)CC)C	GZPVAWHDCVFCAB-APSGCZIASA-N	MIBiGv2.0	Paenibacillus sp. OSY-SE	1196323
BGC0000405.0	δ-(L-α-aminoadipyl)-L-cysteine-D-valine	CC(C)[C@@H](NC(=O)[C@H](CS)NC(=O)CCC[C@H]([NH3+])C([O-])=O)C([O-])=O	BYEIJZFKOAXBBV-ATZCPNFKSA-M	MIBiGv2.0	Penicillium chrysogenum	5076
BGC0000405.1	isopenicillin N	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CCC[C@H](N)C(O)=O)C(O)=O	MIFYHUACUWQUKT-GTQWGBSQSA-N	MIBiGv2.0	Penicillium chrysogenum	5076
BGC0000405.3	phenoxymethylpenicillin	CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O	BPLBGHOLXOTWMN-MBNYWOFBSA-N	MIBiGv2.0	Penicillium chrysogenum	5076
BGC0000407.0	plipastatin	CCCCCCCCCCCCCC(CC(=O)NC(CCC(=O)O)C(=O)NC(CCCN)C(=O)NC1CC2=CC=C(C=C2)OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C3CCCN3C(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)O)CCC(=O)O)C)CCC(=O)N)CC4=CC=C(C=C4)O)C(C)CC)O	CUOJDWBMJMRDHN-UHFFFAOYSA-N	MIBiGv2.0	Bacillus subtilis subsp. subtilis	135461
BGC0000410.0	pseudomonine	CC1ON(CCC2=CNC=N2)C(=O)C1NC(=O)C1=CC=CC=C1O	XYEWTJQWOJBDBL-UHFFFAOYSA-N	MIBiGv2.0	Pseudomonas fluorescens	294
BGC0000412.0	pyochelin	[H][C@@]1(CSC(=N1)C1=CC=CC=C1O)[C@@]1([H])SC[C@H](N1C)C(O)=O	NYBZAGXTZXPYND-GBIKHYSHSA-N	MIBiGv2.0	Pseudomonas aeruginosa PAO1	208964
BGC0000413.0	pyoverdin	NC(=O)CCC(NC(=O)C(CCCN(O)C=O)NC(=O)C1CCN=C(N1)C(CO)NC(=O)[C@@H]1CCNC2=C(NC(=O)CCC(O)=O)C=C3C=C(O)C(O)=CC3=[N+]12)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN(O)C=O)C(=O)NCC(O)=O	NTMRGNGSPRGFGC-RAVWKCBISA-O	MIBiGv2.0	Pseudomonas protegens Pf-5	220664
BGC0000415.0	quinomycin	CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C	AUJXLBOHYWTPFV-UHFFFAOYSA-N	MIBiGv2.0	Streptomyces griseovariabilis subsp. bandungensis	284637
BGC0000416.0	rhabdopeptide 1	CC(C)C[C@H](NC)C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)NCCc1ccccc1	CKNBFSIURUOKMN-LJWNLINESA-N	MIBiGv2.0	Xenorhabdus nematophila ATCC 19061	406817
BGC0000416.1	rhabdopeptide 2	CN[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1	PTBHHTLZYZRKPA-CXDXLJMYSA-N	MIBiGv2.0	Xenorhabdus nematophila ATCC 19061	406817
BGC0000416.2	rhabdopeptide 3	CN[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1	OESQZFRXSGTAAF-YKNMHBIISA-N	MIBiGv2.0	Xenorhabdus nematophila ATCC 19061	406817
BGC0000416.3	rhabdopeptide 4	CN[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)NCCC1=CC=CC=C1	HBHJZHOBEKLHMW-SLXQPGMDSA-N	MIBiGv2.0	Xenorhabdus nematophila ATCC 19061	406817
